port_name,port_id,port_lat,port_lon,port_iso3,continent,betweenness_centrality,k_core,hub_score,authority_score,pagerank_score,import_cluster,export_cluster,import_cluster_rolebased,export_cluster_rolebased
Santa Cruz De La Palma_Spain,port1152,28.67612457789382,-17.767008911935324,ESP,EURO,1.2986725171723715e-06,19,0.00010189966258993364,3.389736319906116e-05,0.00014430314856187448,0,1,4,1
Santa Cruz De Tenerife_Spain,port1153,28.47777935378455,-16.23572333754008,ESP,EURO,0.001591731162693994,119,0.0010615181162291298,0.0010404806579571199,0.0009345488845881835,0,1,4,1
Santa Maria_Colombia,port1154,11.251457626243086,-74.21500894159155,COL,SOAM,0.001475274296675738,112,0.0007915702779344929,0.0007471466563983199,0.0009979554213693392,1,4,2,2
Santander_Spain,port1155,43.42618793458138,-3.821288327093163,ESP,EURO,0.0014009245436729387,119,0.0015784810811427115,0.0013463270060988474,0.0012309847753532847,4,3,5,4
Santiago De Cuba_Cuba,port1156,20.01383067532957,-75.85638961778481,CUB,NOAM,0.0004175424809085378,89,0.0005035999607874136,0.0003342956481351638,0.0004623858870179584,1,4,2,2
Santo Domingo_Dominican Republic,port1158,18.47043992885546,-69.88004306053891,DOM,NOAM,0.0002340560954875763,83,0.00045831111507203034,0.00041924036072921845,0.0005707368316102217,1,4,2,2
Santo Thomas De Castilla_Guatemala,port1159,15.70940032203366,-88.60823052907632,GTM,NOAM,0.00025439931137330153,97,0.0005495062940621893,0.00047664015497820005,0.00065675983898138,1,4,2,2
Santos_Brazil,port1160,-23.91706786651937,-46.336563531544485,BRA,SOAM,0.00535668272406605,119,0.00259016874622147,0.002602472588524652,0.0022254103306876276,1,4,2,2
Sao Francisco_Brazil,port1161,-26.210395004525363,-48.62047395374106,BRA,SOAM,0.000559444429618484,119,0.0008191407066191316,0.0012813945016584927,0.0010324176322432442,1,4,2,2
Sao Sebastiao_Brazil,port1162,-23.80249769832562,-45.40625028976496,BRA,SOAM,0.00013395306328035312,95,0.0006441668040213973,0.0005851927087505787,0.000576538225168802,1,4,2,2
Sao Tome_Sao Tome and Principe,port1163,0.3521601249949347,6.652341023698349,STP,AFRI,1.3810957181106303e-06,18,7.084668316589493e-05,5.066436863760218e-05,0.00015824937697933093,0,1,4,1
Sapangar Bay_Malaysia,port1164,6.074811315021572,116.12589480732156,MYS,ASIA,3.2106240128079e-05,71,0.00038216280095494936,0.0004246194050212899,0.00042929917004144003,3,0,1,0
Sapele_Nigeria,port1165,5.921430708974314,5.647356031176507,NGA,AFRI,2.548758430610869e-05,37,0.0002084281408116532,0.00011408879181269775,0.00022939547143019975,0,1,4,1
Sarnia_Canada,port1166,42.95496401232853,-82.4133242224889,CAN,NOAM,0.0005579296384914644,39,0.0001626237657289742,0.00020795573903853099,0.0005416841662373252,1,4,2,2
Sarroch Oil Terminal_Italy,port1167,39.08586094918751,9.013000658244142,ITA,EURO,0.0003742713277102489,119,0.0010651643456625094,0.0010224251011841864,0.0009056931224080006,0,1,4,1
Sassnitz_Germany,port1168,54.48545160400965,13.589807711633272,DEU,EURO,0.00019842727669255742,105,0.00053644070057233,0.0005756517330482606,0.0006850783431456758,4,3,5,4
Sauda_Norway,port1169,59.64619295552952,6.360780683940199,NOR,EURO,8.182788703180725e-05,101,0.0004416157953899513,0.0005328463991421392,0.000674985787960828,4,3,5,4
Savannah_U.S.A.,port1170,32.104024540837706,-81.10052022006369,USA,NOAM,0.0016630587224654527,119,0.0011349585857577291,0.001078404120078801,0.0011984686204447909,1,4,2,2
Savonia_Italy,port1171,44.31020779480535,8.493827275888453,ITA,EURO,0.0004259788327360549,118,0.0009066601237363013,0.0009364306555321754,0.0008719961424584126,0,1,4,1
Sawakin Harbor_Sudan,port1172,19.11596039619306,37.3494817785628,SDN,AFRI,2.485115693638359e-06,23,0.00012357733191099138,5.8834340325102795e-05,0.00016761788898975508,3,1,3,0
Sayda_Lebanon,port1173,33.60355326548106,35.39507828040855,LBN,ASIA,0.0002588652969309634,105,0.0006528813507054712,0.0005728182367220593,0.0005810508363519732,0,1,4,1
Searsport_U.S.A.,port1174,44.45613076794376,-68.90260151930103,USA,NOAM,2.5266446131278155e-05,52,0.00019475509096933286,0.00019409466440664395,0.0002788296526441014,1,4,2,2
Seattle_U.S.A.,port1175,47.57185014693231,-122.34576162820696,USA,NOAM,0.0001109790233136819,106,0.0006292201153393564,0.0007111413964035763,0.0006192727809744474,3,0,1,0
Seghe_Solomon Islands,port1176,-8.586886160479988,157.93414337199096,SLB,AUST,0.0,2,2.3461963375001952e-06,9.310138654342965e-06,0.00012161208009959497,3,0,1,0
Sekondi_Ghana,port1177,4.938594581377655,-1.7024141709072202,GHA,AFRI,7.497531028428348e-08,8,3.0585774588523245e-05,3.222404820196142e-05,0.0001309904585107165,0,1,4,1
Sekupang_Indonesia,port1178,1.130810535184066,103.95554744560924,IDN,ASIA,0.0019299068645303198,119,0.0009632156519663157,0.0009963950881675618,0.0010246052111582266,3,0,1,0
Semarang_Indonesia,port1179,-6.949628052109301,110.42412864005829,IDN,ASIA,0.000320867444154843,109,0.0008324149819123527,0.0007221219950281433,0.0006379047777830346,3,0,1,0
Sendai-Shiogama_Japan,port1180,38.284719562940985,141.02755408634533,JPN,ASIA,0.00035912455432805443,119,0.0012174676689103612,0.0012097116180321465,0.0009892567044750976,3,0,1,0
Sept Iles_Canada,port1181,50.17802480822401,-66.41080854394924,CAN,NOAM,0.0016862850980298252,119,0.000918582350537055,0.0011170065573037303,0.0010384813138493904,1,4,2,2
Serangoon Harbor_Singapore,port1182,1.3582617726297697,104.03453092598372,SGP,ASIA,7.727294632327192e-05,95,0.00023363643411341181,0.0007631143884355269,0.0006148308283385097,3,0,1,0
Sete_France,port1183,43.41579620743968,3.7273737229831982,FRA,EURO,0.0005294509466131438,119,0.00104733013383206,0.0010642640867007537,0.0009088121105961489,0,1,4,1
Setubal_Portugal,port1184,38.49997283008241,-8.842115097892272,PRT,EURO,0.0017523583232839297,119,0.001459591083101767,0.0016632617626406848,0.0015098611112386302,4,3,5,4
Sevilla_Spain,port1185,37.31910604491372,-5.994782412107969,ESP,EURO,0.0008860086565179069,119,0.0012256801231364867,0.0012947354108400983,0.0011991161541104905,0,1,4,1
Shala Pristan_Russia,port1186,61.81211745077783,35.97607785338163,RUS,EURO,7.417939588001167e-06,8,2.587105303296053e-05,2.490070675505095e-05,0.00019915599298535024,4,3,5,4
Shan T Ou_China,port1187,23.397696434183217,116.60326332055074,CHN,ASIA,6.224006014210984e-05,111,0.0008543623100910081,0.000825430610038533,0.000595822005756217,3,0,1,0
Shanghai_China,port1188,31.191795361150508,121.64419683599844,CHN,ASIA,0.01689149533807704,119,0.0033746952074450672,0.003047000869456673,0.0030121760596659368,3,0,1,0
Shekou_China,port1189,22.581467615726968,113.8103376645158,CHN,ASIA,0.0011165733679805664,119,0.0017626302378319417,0.0015954455152591934,0.0012219323118839672,3,0,1,0
Shibushi Wan_Japan,port1190,31.423272872802382,131.06709934652724,JPN,ASIA,0.0002037894488851755,119,0.0009321636629011785,0.0010661117035810088,0.0008455506721258369,3,0,1,0
Shidao Newport_China,port1191,36.88099952610214,122.40253444164158,CHN,ASIA,0.0007636084825922359,119,0.0015748755465624963,0.0014629667455471934,0.0010971290938352088,3,0,1,0
Shijing Longxiang_China,port1192,24.660965599229208,118.43827573906592,CHN,ASIA,1.8118879766126564e-06,63,0.0004973257773931685,0.0005193029894267067,0.00040241152773697693,3,0,1,0
Shimizu Ko_Japan,port1193,35.020525689067576,138.503845824777,JPN,ASIA,0.0004836045450527453,119,0.001107451542334317,0.0011009977445535517,0.0009860963399550904,3,0,1,0
Shoreham Harbour_United Kingdom,port1194,50.829177716567806,-0.2250769495199051,GBR,EURO,0.00010040186763037749,102,0.0005745443474124173,0.00044205642677846464,0.0005247717058492288,4,3,5,4
Shougang Jingtang_China,port1195,39.00686524307461,118.47549267394592,CHN,ASIA,0.0019518437205928902,119,0.0018047953534938103,0.0018950259586779231,0.0015483345564757415,3,0,1,0
Shui Dong_China,port1196,21.47648315694529,111.073032554182,CHN,ASIA,8.832567110908402e-06,80,0.0005826229690751247,0.000534733591679762,0.0004001761825220918,3,0,1,0
Si Racha_Thailand,port1197,13.088733702717963,100.89999161011325,THA,ASIA,0.0009906493351715554,119,0.0014589845191993226,0.0013931376753319297,0.001117340976785949,3,0,1,0
Sibolga_Indonesia,port1198,1.7349691590086864,98.78171533859508,IDN,ASIA,1.608937190635893e-05,15,7.936276996201006e-05,7.255823043986073e-05,0.0001835889698242663,3,0,1,0
Sikka_India,port1199,22.364837245319343,69.80786453503961,IND,ASIA,0.0006104045894291346,119,0.0010174162918772938,0.0010640322394190771,0.0008640130114570396,3,0,3,0
Sines_Portugal,port1200,37.95680932412149,-8.830416370244496,PRT,EURO,0.0025174416012574224,119,0.0018027707004042689,0.0017061763963234075,0.0015377945708559262,0,1,4,1
Singapore_Singapore,port1201,1.2719892565052655,103.70748156486188,SGP,ASIA,0.03451791667930817,119,0.003626943964395651,0.003642770285492031,0.0038936874320808974,3,0,1,0
Sint Nicolaas Baai_Aruba,port1202,12.43187931264704,-69.90619664177473,ABW,NOAM,3.5251242286945477e-06,24,7.982458514034308e-05,5.5915259021877713e-05,0.00019513202466129925,1,4,2,2
Sitrah_Bahrain,port1203,26.189356457279832,50.66794163474652,BHR,ASIA,0.003939389833164517,119,0.0016641454498585715,0.0016414199607349034,0.00140970319548438,3,0,3,0
Skagen Havn_Denmark,port1204,57.71782147808207,10.594265630167504,DNK,EURO,0.00019092925695741666,103,0.0005393767308728388,0.0005909718847734449,0.0006572677214424935,4,3,5,4
